avg_l,std_l,med_l,q25_l,q75_l,avg_a,std_a,med_a,avg_b,std_b,med_b,avg_h,avg_s,avg_v,skin_tone_index,undertone_ratio,dom1_l,dom1_a,dom1_b,dom1_freq,dom2_l,dom2_a,dom2_b,dom2_freq,dom3_l,dom3_a,dom3_b,dom3_freq,image_name,predicted_skin_type,cluster_label
202.6131330523066,8.457005318899345,203.0,196.0,210.0,145.45348215876032,1.0243228329042302,146.0,136.98426646084428,1.273565624720786,137.0,6.0897108591106095,58.94537790179897,234.95576797482636,-17.881808466425227,1.0618261154982769,211.2754481920388,145.35156487389852,136.6452446065026,0.3907854895208692,201.6232040229885,145.4967672413793,136.95617816091954,0.3305824378079914,191.6386106967824,145.5450671212444,137.49307479224376,0.2786320726711393,ISIC_1545489,3,7
207.45656224525445,11.65872556850109,211.0,199.0,217.0,130.8768487248166,1.6298737958764982,131.0,142.6314778153022,2.881643221182896,143.0,17.059100966577386,51.20734831722371,218.54576685687667,-25.40406428321881,0.9175873485544298,217.3644871171608,130.04715605250365,142.97119591638307,0.4790963083731221,205.4568841325376,131.0637991356246,142.84811689648075,0.2829276813788284,189.88720332762432,132.3249327134818,141.68999265965255,0.2379760102480493,ISIC_8049827,1,3
174.7485350575874,7.378757360814159,175.0,168.0,180.0,129.78238027884422,1.0715580836684166,130.0,129.2240856738735,1.7102432882505096,129.0,64.20943624974743,11.026520509193777,171.54804000808244,2.953404728227923,1.00432028254529,176.0669125395153,129.65529504741835,129.29873551106428,0.3835118205698121,166.83012163454967,130.07598742654093,130.04031706983736,0.3696201252778339,184.55616942909765,129.5402087170043,127.88602414569264,0.246868054152354,ISIC_5370367,6,4
222.97976413830077,3.46636293388292,223.0,220.0,225.0,141.60412757973734,1.2612183738184528,142.0,134.323371750201,2.768802923350145,134.0,57.24497453765746,44.29797641383007,249.60667381399088,-40.20151433931923,1.0542031159033518,220.13555823155,142.27214863237572,134.01186994667125,0.3895068346287858,226.6461970700381,141.4665863937387,132.16435881998797,0.3338917180380595,222.55910852713177,140.8294573643411,137.3682170542636,0.2766014473331546,ISIC_9302653,3,7
238.2379113985137,4.324035490906101,238.0,235.0,241.0,131.84142457291767,2.3252652465220205,132.0,140.6891226715568,1.4592778213806326,141.0,15.18405559308947,41.70736415403918,253.44580638934465,-56.478747225171325,0.9371116451524768,234.29767441860463,133.8033222591362,141.32270210409746,0.4357687481903291,239.40723514211885,131.30620155038758,140.46821705426356,0.3735160698774249,244.9509109311741,128.4068825910931,139.6740890688259,0.1907151819322459,ISIC_4364454,1,3
207.3562734352466,3.379758332165617,207.0,205.0,210.0,144.56267666570525,1.154558610134132,145.0,130.65197577156042,1.7327562373980772,130.0,171.33885203345832,47.37006057109893,234.58292471877704,-24.791877704066916,1.1064713315453705,207.4870206489676,144.57699115044247,130.69690265486727,0.3911162388231901,203.62563032516084,145.07042253521126,130.8967136150235,0.331756561869051,211.63780183180685,143.9346378018318,130.2955870108243,0.2771271993077588,ISIC_0766345,2,1
143.3874237447208,3.241025073514686,143.0,141.0,145.0,140.41220084467386,1.630297779071672,141.0,135.80084467386203,2.505168611065375,136.0,17.284748944157673,62.42824964805256,161.01820741435947,39.47648991083997,1.0339566800362665,141.32484514796974,140.98864418444597,136.94150034411564,0.5454716095729705,146.85638297872342,140.45912653975364,135.5795072788354,0.3352416705771938,143.07002360346183,137.64437450826122,131.20692368214006,0.1192867198498357,ISIC_7567861,6,4
216.4395366598778,4.011206296913107,217.0,214.0,219.0,141.74344450101833,0.8281125626820293,142.0,142.6719068228106,2.509803584356993,142.0,8.098968940936864,64.95506619144602,247.83133910386965,-31.11493126272913,0.993492255922058,220.100350262697,141.69474605954466,141.38318739054293,0.3634164969450101,216.73427561837457,141.663074204947,144.49310954063606,0.3569246435845213,211.2411331183786,141.91225241824046,141.99263012436666,0.2796588594704684,ISIC_5292859,3,7
199.1339526758774,7.254701847161035,199.0,193.25,205.0,144.54414800698746,1.5793036165668628,145.0,129.16253771637287,3.523106932733032,129.0,157.62513895505796,47.93393679529935,224.2526599968239,-17.0219469588693,1.1190871546169168,199.90335384004763,144.61301845604285,129.14844215122048,0.400031761156106,191.1867037294417,144.8037989344452,129.46490618485058,0.3427822772748928,208.53211859172325,144.09079678814084,128.78134651019147,0.2571859615690011,ISIC_4289345,2,1
178.01466628473216,5.752601421325721,179.0,174.0,183.0,141.4740761959324,0.8310095560171907,142.0,130.66141506731594,1.223960237160717,130.0,163.88232598109423,45.10524205098825,196.5802348897164,3.625981094242349,1.0827532006714748,183.790943287037,141.2835648148148,130.85170717592592,0.3959896877685477,170.88700245236748,141.66893039049236,130.29183172986228,0.3036952162704096,177.60606638687523,141.52823349866463,130.784242655475,0.3003150959610426,ISIC_1944783,5,6
217.0194573130377,6.283603401773967,218.0,213.0,222.0,142.19755129053607,1.0381635454834353,142.0,137.25188616810058,2.382976816342872,137.0,9.646591661151556,52.54295168762409,246.03646591661152,-33.18462607544673,1.0360334192860858,216.94853683148332,142.14026236125127,137.5580221997982,0.3911317008603573,223.2936844043455,142.0791751058737,136.80114159454982,0.3618133686300463,208.00428609697295,142.4610233056523,137.4200375033485,0.2470549305095963,ISIC_6899551,3,7
212.87960932828383,5.6735889986524,213.0,209.0,217.0,140.19719619958806,1.0301649850035326,140.0,121.79064513985782,2.034506047798123,121.0,157.2455650787323,28.958275197661283,226.3116072021793,-34.28325692645007,1.1511326221095797,212.88897687678173,140.2730440291416,122.03484320557492,0.4195070095010298,206.35621481160675,140.24426158510178,122.08683412732783,0.3068234668792771,220.17892692401068,140.02816217528527,121.08424374848263,0.273669523619693,ISIC_2647657,2,1
188.9792474961653,3.788165310557805,189.0,186.0,191.0,136.01975999278173,1.7627654710909877,136.0,138.32825047369846,2.3120268736784,138.0,9.524496977352705,51.08652891816296,204.44293061445455,-6.67484435622125,0.9833114327252336,192.6815068493151,135.98150684931508,137.82351598173517,0.3951998556347559,186.2888888888889,137.0791962174941,140.10780141843972,0.3816656140034287,187.0238576627578,134.275374039628,136.1783259199353,0.2231345303618153,ISIC_5482426,6,4
207.0919034666358,5.956407692364659,207.0,202.0,212.0,143.92580589154466,1.2788458383322905,144.0,136.26575612014585,1.3588592709394467,137.0,7.330516812315527,53.88309508652121,236.9601250072342,-23.034434863128663,1.0562139706068576,207.21165354330708,144.01370078740158,136.3771653543307,0.3674981191041148,213.7616506581288,143.30291711134828,136.27819281394522,0.3253660512761155,199.8829847371396,144.48049745618994,136.1192764273601,0.3071358296197696,ISIC_3936041,3,7
150.7851786501985,6.974918263522321,150.0,145.0,155.0,148.1194309660344,4.314009863850792,148.0,143.88751654168505,2.353405281150865,144.0,6.300286722540803,95.709638288487,184.7473533303926,36.81690560211733,1.02941119724595,151.65770609318994,147.3553507424475,143.99180747567846,0.4307454786060873,144.2424506387921,151.29558652729384,144.3266550522648,0.3797970886634318,161.91734575087312,143.4895227008149,142.7700814901048,0.1894574327304808,ISIC_4747339,10,2
216.84487246225925,4.727678971872949,217.0,213.0,220.0,132.6121290994274,1.2657127774393009,133.0,121.10780843310776,3.275846082339852,120.0,129.96954711087974,18.46829776158251,226.18302967204585,-40.72889120249869,1.094992303677519,216.51723671758825,132.82046775719886,120.19264566716237,0.3850598646538261,211.65288978494624,132.86424731182794,124.88961693548389,0.309838625715773,222.53096741170444,132.09315816413582,118.4222828868794,0.3051015096304008,ISIC_6683956,2,1
157.21325942673766,4.891652494437632,157.0,153.0,161.0,157.94544526292756,2.600292183790429,158.0,137.03675880679745,2.1824629322262195,137.0,155.0889796513748,94.90445627598278,203.5333673692656,31.281401794179835,1.1525771268411065,152.52702940658563,157.97728473322766,136.97112167635146,0.4141929837356867,158.38488170802077,158.001731102135,136.98442008078476,0.3793304645904748,164.4571126014825,157.77832686198374,137.26438404518177,0.2064765516738385,ISIC_7767350,7,0
154.85092366204836,5.422778994053762,154.0,150.0,159.0,139.85289323553383,1.6656346998321263,140.0,166.54726976365117,1.983532111228358,166.0,16.445395273023635,147.87768269491986,185.6197364846509,37.069125237707134,0.839718868023545,149.69897042000323,140.6778885438797,166.87220134008825,0.4154441727791361,156.03749544958137,139.54696032034948,166.44029850746267,0.3732002173322467,162.88878174220503,138.7704918032787,166.097074895532,0.2113556098886172,ISIC_6066129,10,2
167.30044699872286,13.8270340568443,167.0,156.0,177.0,151.45681673052363,3.196305111755448,151.0,121.40253831417624,5.501705001613339,120.0,162.1582056194125,66.38984674329502,195.36805555555557,14.5573595146871,1.2475587937295212,169.22999581064096,151.6038961038961,121.16254713028908,0.3807471264367816,153.03373905616064,151.81464872944693,123.81721118940852,0.3742017879948914,186.0563334418757,150.68251383914034,118.09345490068384,0.2450510855683269,ISIC_7751233,7,0
234.6328903654485,2.2616875372649217,235.0,233.0,236.0,139.56751305173233,1.2593073084817603,140.0,127.84106549596582,1.2612383846501165,128.0,169.72081158044614,29.72793070716659,254.25907688656855,-54.41031680113906,1.091726681039511,234.91519837748768,139.65458232982635,127.71973634174168,0.4680232558139535,231.8756603006908,140.6897602600569,128.33502641202762,0.2920028476506882,237.43733003708283,138.0321384425216,127.47663782447464,0.2399738965353583,ISIC_8083174,2,1
213.90217391304347,7.11558368899513,215.0,208.0,219.0,129.661824461601,1.7677012587004457,130.0,159.375,3.7845548341336,159.0,20.25253961804145,90.78611336854937,233.1196160097521,-27.191126574563185,0.8135643377314987,214.02060493990223,129.6038832386739,160.06723022057852,0.384650548557497,221.56720306513412,128.38574712643677,156.6822988505747,0.32984559122308,204.79792560801147,131.22925608011445,161.57975679542204,0.285503860219423,ISIC_9335240,4,9
175.81066705002874,9.85815624069291,175.0,167.0,183.0,137.6441201840138,1.5927126813657542,138.0,139.08618458884416,4.091584378750381,139.0,12.917050028752156,59.02393617021277,193.2471247843588,7.2084243818286495,0.9896317933703392,165.89750692520775,137.42437673130195,138.31837488457987,0.3892323174238067,177.32636469221833,137.72764227642278,138.74719318621757,0.3713341000575043,189.5752026418493,137.87181026718704,140.86010207145,0.2394335825186889,ISIC_1823608,6,4
212.0364971688064,3.8652039474481095,212.0,209.0,215.0,147.8458821550709,1.134734736022159,148.0,119.64013006671526,1.4074779841421623,120.0,159.81022593485451,45.75472332791389,237.3662611425688,-31.79069350227057,1.2357548400781475,211.9879876001033,147.90235081374323,119.7651769568587,0.4341537254022537,216.7974409448819,147.39547244094487,119.7023622047244,0.2846891293378931,207.28873379860423,148.2149551345962,119.38404785643073,0.2811571452598531,ISIC_2748608,2,1
223.63400949503668,5.441829438422232,225.0,220.0,228.0,143.1113508847648,1.219356502189759,143.0,130.04266600900178,1.5131720223203848,130.0,168.3682717800111,41.37986312349713,250.26271656698933,-41.68780442690672,1.1004952779875,228.78143379430932,142.32029883961215,129.7170561119059,0.3878784142055614,223.56071428571428,143.54642857142858,130.28554421768706,0.3625377643504531,215.74085968379447,143.70874505928853,130.19589920948616,0.2495838214439854,ISIC_2198244,2,1
250.2531860197998,6.101320495856625,254.0,246.0,255.0,126.25039654323687,1.668135802792637,127.0,130.22758847016354,2.4013433629340257,130.0,37.15763277361484,5.9116118798884205,250.44730077120823,-73.30979051577968,0.9694596078431263,254.58610330458384,127.4357011338308,128.77769163678653,0.5644040912322923,249.2712949286066,124.82176267848352,131.856474643033,0.222173603894328,239.81676063557157,124.60302409021016,132.36622245002565,0.2134223048733796,ISIC_6013764,1,3
145.40396578538102,1.8223865986859635,145.0,144.0,147.0,132.93862475005554,0.8332800958307592,133.0,135.20273272606087,1.361629118504178,135.0,10.23089313485892,43.58653632526105,150.35308820262165,35.03844145745391,0.9832539049848068,144.34983252698174,133.25790844808336,136.28768142910312,0.4477338369251277,144.75019700551616,132.69188337273445,134.12470449172577,0.2819373472561653,147.8317238545305,132.66714608588453,134.53010067803575,0.2703288158187069,ISIC_0736508,6,4
219.3113051687515,5.652542469183514,219.0,215.0,224.0,144.43674769884353,0.965085360452461,145.0,128.09983478876563,1.3979966350243225,128.0,171.19825348123672,43.148100070804816,245.89131460939345,-37.55033042246874,1.1275325738061366,218.9281582952816,144.58660578386605,128.1759512937595,0.387656360632523,225.7608695652174,143.9287241625089,127.94404846756947,0.3311305168751475,212.24506924045323,144.82836760386067,128.17834662190515,0.2812131224923295,ISIC_5574911,2,1
224.5020156774916,3.384793471409906,225.0,222.0,227.0,140.2062150055991,0.7875540165046268,140.0,137.01270996640537,0.7471526704556304,137.0,5.417581187010079,47.53840985442329,250.71063829787235,-41.33633818589027,1.0233080187005756,224.8113458413355,140.4078889053036,137.11803811493573,0.379003359462486,228.2718533024746,139.6676161652127,136.90475342709632,0.314501679731243,220.2511874314943,140.5094994519547,136.9932407745707,0.306494960806271,ISIC_4143410,3,7
224.6803741960632,4.786858628520112,226.0,222.0,228.0,140.59520561294096,0.7167894999985663,141.0,130.86883648411614,1.5364553937949037,131.0,153.92749951276554,35.79146365230949,247.03157279282792,-43.24116156694602,1.0743214247709083,228.76977777777776,140.57155555555556,130.79155555555556,0.4385110114987331,223.97180156657964,140.66997389033943,131.0757180156658,0.373221594231144,216.5600414078675,140.50207039337474,130.63871635610766,0.1882673942701228,ISIC_0526291,2,1
139.38922983836113,4.619765511969988,139.0,136.0,142.0,160.54308929034488,3.788340406395332,160.0,146.76514824098885,2.598943710025336,147.0,23.40012101305212,122.46788832224048,191.04131731351023,52.80324142103899,1.0938773971594309,136.62658999825751,159.62275657780103,147.41784282976127,0.4961535137004063,144.4724390243902,159.29926829268294,147.33292682926827,0.3543089290344887,136.50693641618494,166.5439306358381,143.25433526011565,0.149537557265105,ISIC_8430053,8,8
201.4599272979055,5.941626103132996,202.0,197.0,206.0,144.23472390514107,1.1157452121039193,144.0,139.27747966072357,3.012759206725894,139.0,6.862558421325947,62.98944088627315,232.86532802492644,-16.4062662281461,1.0355925013905205,201.97750937109535,144.39067055393585,139.24489795918367,0.4156136402977324,194.65256959314772,144.360278372591,139.43415417558887,0.3233512203565865,209.0683023872679,143.83090185676392,139.13527851458886,0.2610351393456811,ISIC_0740862,3,7
174.90286806883364,3.837130086404914,175.0,172.0,178.0,154.1687189292543,2.2452295899170327,154.0,131.78776290630975,1.6561385220467617,132.0,174.4393116634799,77.39755258126195,214.79388145315488,10.884076481835578,1.1698256638637907,175.12555112324165,154.42179298761286,131.8112534117153,0.3652007648183556,170.86354817848675,153.45979737012289,132.43845656391463,0.3553346080305927,179.7157636809148,154.73591069970053,130.9354750884835,0.2794646271510516,ISIC_3484722,7,0
219.46081261101244,3.993905865735008,220.0,216.0,222.0,141.12899644760213,0.7777650873309124,141.0,132.51420959147424,1.4652646771790558,133.0,98.5818161634103,39.68478019538188,243.4332260213144,-37.36785079928953,1.065010207075786,219.1529276363113,141.21723493022586,132.58279384261257,0.3858237122557726,223.7697075651621,141.0071519389701,132.6473299427845,0.3492451154529307,214.2289964382988,141.16111460297506,132.23884349465746,0.2649311722912966,ISIC_4291899,2,1
219.27653836724687,4.810966081398632,219.0,216.0,223.0,143.6729590585928,1.1881914068694357,144.0,133.8432826673204,2.158642466830477,133.0,97.50110321157146,47.21151017406227,248.8209119882324,-36.02166584947291,1.0734416061901952,219.02411783748784,143.9250566526384,134.44059566202654,0.3786467271390046,224.5831823124321,143.0264588619065,133.4003262051468,0.3381956361853395,213.27597402597408,144.10800865800866,133.57359307359306,0.2831576366756558,ISIC_2162118,2,1
196.00567050732943,14.283442794688916,197.0,184.0,208.0,138.42335766423358,1.9967530485941325,139.0,133.52373770887374,4.209315765974873,134.0,60.97478433974784,41.79875731435121,213.06328044881465,-14.421541895397231,1.036694670719119,211.67163649272285,137.14980475683353,133.0452609158679,0.3422211497858479,196.44336797604367,138.64946274440726,134.58904350889554,0.340170115219883,178.77307254082805,139.54215723509304,132.88720091150776,0.3176087349942691,ISIC_7866488,3,7
190.4200700116686,6.954525972368587,190.0,185.0,195.0,152.78319719953325,2.576511358681682,153.0,142.15239206534423,3.782150795480046,142.0,20.85414235705951,83.7218203033839,235.86511085180865,-1.9393932322053613,1.07478449171265,191.123872519543,152.6644618159952,143.5207456404089,0.3869311551925321,183.2173350582148,153.9320827943079,141.20375161707634,0.3614935822637106,199.68122676579927,151.31598513011153,141.40055762081784,0.2515752625437573,ISIC_2957196,8,8
198.12852257181945,6.021867958801388,198.0,193.0,203.0,143.52277701778385,1.505834872421684,144.0,149.43242134062928,4.455972738103131,150.0,10.013064295485636,87.66580027359781,233.4548563611491,-10.241963064295485,0.9604526656641592,191.55720338983056,144.2363251155624,149.91679506933744,0.355608755129959,199.7516556291391,143.03083609271525,152.70881622516555,0.3300957592339261,203.84551784160143,143.2338990426458,145.4406005221932,0.3142954856361149,ISIC_3427713,4,9
159.49995977150212,3.787258918193365,159.0,156.0,162.0,141.7569394158822,2.239765864647453,142.0,142.5288438329713,1.8896440525282625,143.0,8.109180143213452,80.15656931370182,184.04127443881245,25.78577520315393,0.9945841533392692,159.6759741612836,141.49176911856637,142.81183579912482,0.3861131225360045,155.56275487086546,141.45378341640236,143.29519710013594,0.3551371791777295,164.64116915422886,142.56871890547262,141.0547263681592,0.258749698286266,ISIC_7880984,6,4
191.37107198573656,15.324279945889272,194.0,179.0,204.0,156.40015600624025,4.758135441962965,156.0,133.95018943614886,5.732219382998215,134.0,147.6602406953421,78.98963672832627,238.01470915979496,-4.265968353019829,1.167599276929728,191.9669915121031,157.0304935554857,134.5903803835272,0.3537998662803655,207.5187800963082,152.95088282504014,129.0439807383628,0.3478939157566302,171.88050784167285,159.66355489171025,138.8965646004481,0.2983062179630042,ISIC_5306841,7,0
177.80859548072664,9.01100378975201,177.0,171.0,184.0,154.58872396987152,6.321892079250445,156.0,153.34171466548517,5.777218430839118,155.0,7.412272928666371,114.1359105006646,228.8399424014178,14.570536109880363,1.0081321591178571,170.11125620266392,157.80804387568554,155.4387568555759,0.4240141781125388,185.12961082910329,157.1187817258883,156.81218274111677,0.3273150199379707,181.3021390374332,145.7638146167558,145.1934046345811,0.2486708019494904,ISIC_2600830,8,8
226.63317654437128,13.060371792498705,226.0,217.0,236.0,124.90899968642208,1.4605711272902264,125.0,142.28316086547508,3.73946542623785,142.0,27.14317968015052,36.46848541862653,228.5675760426466,-46.47552837880214,0.8778901884645246,227.00466880653636,124.77093667931136,142.96921505690108,0.4311696456569457,212.07443237907216,125.55340572556764,142.8497532082922,0.3176544371276262,244.31669150521617,124.33333333333331,140.40238450074514,0.251175917215428,ISIC_2203239,1,3
217.1011486561838,4.442252521904442,218.0,213.0,221.0,141.12540426006467,0.7902948525736321,141.0,144.41463142634103,1.7259362225802015,144.0,9.457789673246348,68.23424779747965,248.51310360209655,-31.439137950262086,0.9772236586693044,221.82554755705317,140.7650482462858,144.57436054525962,0.3640570982491357,211.71019274179545,141.3887827747873,144.19169994790764,0.3211218913795026,217.1367339709529,141.27346794190578,144.4573149132129,0.3148210103713617,ISIC_8690631,3,7
213.15254030288227,6.144892720095897,213.0,208.0,218.0,142.96275036638983,2.183302504644986,143.0,144.67055446995604,1.5031241152515669,145.0,8.613947239863215,72.00403028822667,247.23974108451392,-26.86254885197851,0.9881951514475436,213.02891692954785,143.3385909568875,144.61829652996846,0.3484367366878358,220.1955317577548,141.22581240768093,144.73818316100443,0.3307278944797264,206.02664636467452,144.3450704225352,144.65759421393224,0.3208353688324377,ISIC_5616624,3,7
209.66104932796617,6.823719677680726,209.0,204.0,215.0,142.9164904141366,1.1728485568273692,143.0,120.30476905232996,2.6179430904139966,120.0,156.604079961793,35.241591048645695,226.73835027631847,-30.69467148802621,1.1879535587856491,209.46290855673888,142.9515240543518,120.86393683437385,0.3715630756635055,201.85382131324005,142.91819160387513,121.0951560818084,0.3169134202087739,217.8396846254928,142.8729741568112,118.83377135348226,0.3115235041277205,ISIC_1759817,2,1
134.459903917221,12.763420245732975,132.0,124.0,143.0,143.81226903178123,6.078375537528084,143.0,155.02272727272728,8.974621405333977,152.0,12.259238728750924,130.35541389504803,164.3400776053215,55.19059497413155,0.9276850064824764,127.53292005130402,141.89739204788373,149.6930312099188,0.4321877309682188,151.1506329113925,139.5319620253165,151.53354430379747,0.2919438285291943,127.64869390488948,151.34192900200938,167.0649698593436,0.2758684405025868,ISIC_2140115,10,2
175.50284629981024,8.49647949404705,175.0,169.0,182.0,143.50859470923095,2.918605771655233,143.0,151.2068869293448,2.4796309409577915,151.0,10.98303382073892,100.25231610670834,208.6520817055475,12.91179819176248,0.9490876251252542,175.66504854368932,143.98609288900553,151.51994227236946,0.4253822971313762,165.4624179943767,144.80412371134022,151.7671977507029,0.297745284071883,186.050997782705,141.38177786736546,150.12336222535777,0.2768724187967407,ISIC_3244067,4,9
159.77393011385945,4.975875406979892,159.0,156.0,163.0,155.45425991362387,2.480597759686577,156.0,134.30891244601492,2.207577670339873,134.0,158.76544954848842,86.86580290537887,201.32548095798975,27.155021594032178,1.1574380695080646,155.24324324324323,154.84640274076892,135.47030833650552,0.4125638005496663,160.53119868637108,155.76190476190476,133.92426108374383,0.382567726737338,167.48371023380605,156.1038712150249,132.68838635492529,0.2048684727129957,ISIC_5891866,7,0
221.07299690447053,3.923114481666129,221.0,218.0,224.0,143.37542293571377,0.9537263432555716,143.0,129.8028219710604,1.4546371671097618,129.0,171.14102656396227,42.20135339428407,247.66402706788568,-39.119523432438285,1.1045631343981723,224.83119584055456,143.23968804159446,129.77798960138648,0.415376862716867,220.1256157635468,143.4014778325123,129.9196665403562,0.3799582463465553,215.20436158986985,143.60253253605347,129.63629968343298,0.2046648909365776,ISIC_8603087,2,1
229.83553809429085,8.7030822450923,230.0,223.0,237.0,127.09046150785755,1.2480031896071015,127.0,142.35453550825542,2.09448958705429,142.0,21.869057091704796,40.3053511040382,236.34513626417348,-49.00203898945693,0.8927741720792985,229.81354096140825,127.01841570751525,142.6148950575491,0.3674159538492142,239.46171036948743,126.44189511323005,141.8221096543504,0.3336482991844042,219.11379138246545,127.90317750790216,142.62917983696556,0.2989357469663815,ISIC_6526150,1,3
225.71604122621565,5.035206029698679,226.0,222.0,230.0,143.4861918604651,1.0307480150789228,144.0,123.84619450317123,1.4254264968415251,124.0,164.64614164904862,36.72687632135307,248.13979915433404,-45.516325317124746,1.158583683981942,225.733418600402,143.64589804494793,123.8901881966015,0.361588266384778,230.99906664177715,142.9066641777114,123.9059174911331,0.3539244186046512,219.1214584300976,144.00418021365536,123.71597770552717,0.2844873150105708,ISIC_3135594,2,1
205.80583038869256,10.580736832537056,208.0,197.0,215.0,131.24888103651355,1.4368986679924751,131.0,134.54134275618375,1.4688757065501583,134.0,12.34740871613663,28.79864546525324,211.7580683156655,-26.068763250883386,0.975528180353316,216.771718146718,130.38851351351352,134.639157014157,0.3660777385159011,192.6633865577423,132.29855180096547,134.25362049758633,0.3171967020023557,206.29323168464117,131.19207883971737,134.7164373373001,0.3167255594817432,ISIC_0185051,1,3
216.2326030449313,5.890279664313308,217.0,212.0,221.0,140.7896026735982,0.8590595110600872,141.0,139.58403267731154,2.3237287573981824,139.0,7.048867434088377,56.15135536576309,243.97497215001857,-32.12051243965836,1.0086368038435,216.1918819188192,140.85084482423773,139.59584385317538,0.3823988117341255,222.8069183811893,140.50101740899842,139.42957268822065,0.3284812476791682,208.81710762907787,141.03647572566143,139.74389930644747,0.2891199405867062,ISIC_7015532,3,7
221.7678651183564,5.101147437466386,222.0,218.0,226.0,140.24017418490396,0.851815792201884,140.0,129.01512952210808,2.052799316142009,129.0,165.95048012505583,33.76016078606521,241.73464716391248,-40.9912740062528,1.0870055615517304,221.57218603241927,140.31661869413725,128.98166944402365,0.3685238945958017,227.582406471183,139.829794405123,129.30047185709472,0.3312862885216615,215.59122187093172,140.59921889529477,128.7413055607216,0.3001898168825368,ISIC_7821457,2,1
226.1225111267276,5.41865086127642,227.0,222.0,231.0,142.03384867650504,1.0588901125132455,142.0,128.35687514640432,1.5544916530730084,128.0,168.01264933239634,37.12959709533849,249.70156945420476,-45.00529397985477,1.1065541869024067,231.2709247981872,141.41665486475003,128.08058348675826,0.4135043335675802,225.3272968931716,142.39092872570194,128.7453065293238,0.3524830171000234,218.2229729729729,142.58658658658658,128.26001001001,0.2340126493323963,ISIC_7596681,2,1
199.7944080082844,6.514918738960762,200.0,194.0,205.0,139.56085605799103,1.1294411173137069,140.0,148.90231273731447,3.350214935204554,149.0,11.988125647221263,81.19012771832931,228.50824991370385,-13.25545736969277,0.937264466345477,200.72363765038924,139.52742392073603,148.89331210191082,0.3901967552640663,192.44725230645813,139.77657440834335,148.77396710790214,0.3442181567138419,207.95165063685997,139.33038731479076,149.0818819859631,0.2655850880220918,ISIC_0903175,4,9
212.92196852139216,5.7255360452870425,213.0,209.0,217.0,143.845488805143,1.565201958449706,144.0,130.63467080469962,2.936176841754082,130.0,150.36000886721348,45.328530259366,239.58102416315677,-30.57792063843937,1.1011278775212356,214.0653188180404,143.79782270606532,130.98600311041992,0.4276213699844823,206.91824283099453,144.34289200732155,131.23917022574742,0.3633340722677898,221.0180275715801,143.07847295864264,128.86532343584307,0.2090445577477278,ISIC_8407448,2,1
224.50644136856613,3.948569518636648,225.0,222.0,227.0,144.03271616034513,1.1271316905982367,144.0,122.7368326442567,1.5651732971244692,123.0,162.5470070106058,37.24531128288094,246.8210198334232,-44.475576727185576,1.173508402671013,224.19159388646287,144.21984170305677,122.76528384279476,0.4390916172329079,228.91756405495727,143.52283698477535,122.5757519494987,0.3227275450895799,219.10993710691824,144.37861635220125,122.90264150943396,0.2381808376775121,ISIC_8263741,2,1
175.95666786700275,4.268384261190045,175.0,173.0,179.0,138.50402112591524,1.9169096762841455,139.0,153.71540031208738,2.289780287068774,154.0,14.14932181010683,100.73328531988956,202.466810706998,11.709158564398038,0.901041872410264,172.05755185509784,139.32807478819748,154.6359918200409,0.4108750450126035,176.6807191568506,138.16769993800372,153.48512089274644,0.3872284239587084,182.50297265160523,137.47205707491082,152.28359096313912,0.201896531028688,ISIC_6713062,4,9
197.52809348487276,6.150099716563639,197.0,193.0,202.0,146.50376180566673,1.647971311687155,146.0,132.23915479430127,3.528717801928419,133.0,136.01264607011365,55.53081479109973,227.93933087882183,-13.905218504882336,1.107869684700097,197.9875,146.73984375,132.481640625,0.4099567792540419,190.7523992322457,147.1693857965451,133.60556621880997,0.3336001280614695,205.6032439176544,145.2613849033063,130.07548346849657,0.2564430926844885,ISIC_5769387,2,1
204.88404185742317,8.192386702490309,205.0,199.0,211.0,149.70071942446043,1.9119002235393576,150.0,125.51334205362984,1.6900775757261852,125.0,169.00967952910398,56.126749509483325,237.3383911052976,-22.31982341399607,1.1927075245388692,204.6270965640775,149.63865819899038,125.25500732779678,0.4016350555918901,214.3682355380469,149.52456976985275,125.69355173128758,0.3154349247874428,194.67498844197868,149.98520573277855,125.67914932963475,0.2829300196206671,ISIC_4889332,2,1
170.37089585499925,4.596487947950274,170.0,166.0,174.0,155.4147972069529,2.9652793497535943,155.0,127.37238151834794,1.714468901370418,128.0,170.8291487149012,79.15346902391919,209.16981132075472,14.465257762591,1.22016078487908,166.49073684210526,157.9701052631579,126.27873684210525,0.3528450453127321,175.5784334536192,155.03863298662702,127.3723201018892,0.349948001782796,168.84578855286176,152.82404398900275,128.670832291927,0.2972069529044718,ISIC_2458845,7,0
197.84677663438256,5.901255167487906,198.0,194.0,202.0,145.12038438256658,1.3827091954124446,145.0,143.0419945520581,3.829441954486193,143.0,8.013014527845037,74.39088983050847,232.4991676755448,-11.398062953995163,1.0145298567159835,198.3302638569152,145.0529484682132,144.49211970958032,0.4272851089588377,190.60616348916167,145.47323060851397,144.16427265604597,0.2897245762711864,204.52967914438503,144.86096256684493,139.7034759358289,0.2829903147699757,ISIC_3492670,3,7
